depth,frame,x,y,weight,height,label
1, 4, 256, 128, 128, 112, 1 
2, 4, 256, 128, 64, 64, 1 
3, 4, 256, 128, 32, 32, 1 
4, 4, 256, 128, 16, 16, 2 
5, 4, 256, 128, 16, 8, 5 
6, 4, 256, 128, 4, 8, 0 
6, 4, 260, 128, 8, 8, 2 
7, 4, 260, 128, 8, 4, 0 
7, 4, 260, 132, 8, 4, 0 
6, 4, 264, 128, 4, 8, 0 
5, 4, 256, 136, 16, 8, 3 
6, 4, 256, 136, 8, 8, 0 
6, 4, 264, 136, 8, 8, 0 
4, 4, 272, 128, 16, 16, 0 
4, 4, 256, 144, 16, 16, 3 
5, 4, 256, 144, 8, 16, 0 
5, 4, 264, 144, 8, 16, 0 
4, 4, 272, 144, 16, 16, 2 
5, 4, 272, 144, 16, 8, 0 
5, 4, 272, 152, 16, 8, 3 
6, 4, 272, 152, 8, 8, 0 
6, 4, 280, 152, 8, 8, 0 
3, 4, 288, 128, 32, 32, 1 
4, 4, 288, 128, 16, 16, 0 
4, 4, 304, 128, 16, 16, 3 
5, 4, 304, 128, 8, 16, 0 
5, 4, 312, 128, 8, 16, 3 
6, 4, 312, 128, 4, 16, 2 
7, 4, 312, 128, 4, 8, 0 
7, 4, 312, 136, 4, 8, 0 
6, 4, 316, 128, 4, 16, 0 
4, 4, 288, 144, 16, 16, 0 
4, 4, 304, 144, 16, 16, 3 
5, 4, 304, 144, 8, 16, 0 
5, 4, 312, 144, 8, 16, 0 
3, 4, 256, 160, 32, 32, 3 
4, 4, 256, 160, 16, 32, 0 
4, 4, 272, 160, 16, 32, 3 
5, 4, 272, 160, 8, 32, 0 
5, 4, 280, 160, 8, 32, 4 
6, 4, 280, 160, 8, 8, 0 
6, 4, 280, 168, 8, 16, 0 
6, 4, 280, 176, 8, 8, 0 
3, 4, 288, 160, 32, 32, 3 
4, 4, 288, 160, 16, 32, 5 
5, 4, 288, 160, 4, 32, 0 
5, 4, 292, 160, 8, 32, 0 
5, 4, 296, 160, 4, 32, 0 
4, 4, 304, 160, 16, 32, 0 
2, 4, 320, 128, 64, 64, 1 
3, 4, 320, 128, 32, 32, 0 
3, 4, 352, 128, 32, 32, 3 
4, 4, 352, 128, 16, 32, 3 
5, 4, 352, 128, 8, 32, 4 
6, 4, 352, 128, 8, 8, 0 
6, 4, 352, 136, 8, 16, 0 
6, 4, 352, 144, 8, 8, 0 
5, 4, 360, 128, 8, 32, 2 
6, 4, 360, 128, 8, 16, 0 
6, 4, 360, 144, 8, 16, 0 
4, 4, 368, 128, 16, 32, 5 
5, 4, 368, 128, 4, 32, 0 
5, 4, 372, 128, 8, 32, 0 
5, 4, 376, 128, 4, 32, 0 
3, 4, 320, 160, 32, 32, 3 
4, 4, 320, 160, 16, 32, 0 
4, 4, 336, 160, 16, 32, 0 
3, 4, 352, 160, 32, 32, 0 
2, 4, 256, 192, 64, 48, 2 
3, 4, 256, 192, 64, 32, 3 
4, 4, 256, 192, 32, 32, 3 
5, 4, 256, 192, 16, 32, 0 
5, 4, 272, 192, 16, 32, 0 
4, 4, 288, 192, 32, 32, 3 
5, 4, 288, 192, 16, 32, 5 
6, 4, 288, 192, 4, 32, 2 
7, 4, 288, 192, 4, 16, 0 
7, 4, 288, 208, 4, 16, 0 
6, 4, 292, 192, 8, 32, 0 
6, 4, 296, 192, 4, 32, 0 
5, 4, 304, 192, 16, 32, 0 
3, 4, 256, 224, 64, 16, 2 
4, 4, 256, 224, 64, 16, 3 
5, 4, 256, 224, 32, 16, 5 
6, 4, 256, 224, 8, 16, 0 
6, 4, 264, 224, 16, 16, 0 
6, 4, 272, 224, 8, 16, 0 
5, 4, 288, 224, 32, 16, 3 
6, 4, 288, 224, 16, 16, 0 
6, 4, 304, 224, 16, 16, 0 
4, 4, 0, 0, 0, 0, -1 
2, 4, 320, 192, 64, 48, 2 
3, 4, 320, 192, 64, 32, 2 
4, 4, 320, 192, 64, 16, 0 
4, 4, 320, 208, 64, 16, 0 
3, 4, 320, 224, 64, 16, 2 
4, 4, 320, 224, 64, 16, 0 
4, 4, 0, 0, 0, 0, -1 
1, 4, 384, 128, 32, 112, 1 
2, 4, 384, 128, 32, 64, 3 
3, 4, 384, 128, 32, 64, 2 
4, 4, 384, 128, 32, 32, 2 
5, 4, 384, 128, 32, 16, 3 
6, 4, 384, 128, 16, 16, 0 
6, 4, 400, 128, 16, 16, 2 
7, 4, 400, 128, 16, 8, 0 
7, 4, 400, 136, 16, 8, 0 
5, 4, 384, 144, 32, 16, 3 
6, 4, 384, 144, 16, 16, 0 
6, 4, 400, 144, 16, 16, 0 
4, 4, 384, 160, 32, 32, 5 
5, 4, 384, 160, 8, 32, 0 
5, 4, 392, 160, 16, 32, 0 
5, 4, 400, 160, 8, 32, 0 
3, 4, 0, 0, 0, 0, -1 
2, 4, 0, 0, 0, 0, -1 
2, 4, 384, 192, 32, 48, 1 
3, 4, 384, 192, 32, 32, 3 
4, 4, 384, 192, 16, 32, 2 
5, 4, 384, 192, 16, 16, 3 
6, 4, 384, 192, 8, 16, 0 
6, 4, 392, 192, 8, 16, 0 
5, 4, 384, 208, 16, 16, 0 
4, 4, 400, 192, 16, 32, 0 
3, 4, 0, 0, 0, 0, -1 
3, 4, 384, 224, 32, 16, 2 
4, 4, 384, 224, 32, 16, 0 
4, 4, 0, 0, 0, 0, -1 
3, 4, 0, 0, 0, 0, -1 
2, 4, 0, 0, 0, 0, -1 
1, 2, 0, 0, 128, 128, 1 
2, 2, 0, 0, 64, 64, 5 
3, 2, 0, 0, 16, 64, 0 
3, 2, 16, 0, 32, 64, 0 
3, 2, 32, 0, 16, 64, 4 
4, 2, 32, 0, 16, 16, 0 
4, 2, 32, 16, 16, 32, 0 
4, 2, 32, 32, 16, 16, 0 
2, 2, 64, 0, 64, 64, 2 
3, 2, 64, 0, 64, 32, 2 
4, 2, 64, 0, 64, 16, 0 
4, 2, 64, 16, 64, 16, 0 
3, 2, 64, 32, 64, 32, 3 
4, 2, 64, 32, 32, 32, 0 
4, 2, 96, 32, 32, 32, 0 
2, 2, 0, 64, 64, 64, 2 
3, 2, 0, 64, 64, 32, 5 
4, 2, 0, 64, 16, 32, 0 
4, 2, 16, 64, 32, 32, 5 
5, 2, 16, 64, 8, 32, 0 
5, 2, 24, 64, 16, 32, 0 
5, 2, 32, 64, 8, 32, 0 
4, 2, 32, 64, 16, 32, 0 
3, 2, 0, 96, 64, 32, 4 
4, 2, 0, 96, 64, 8, 0 
4, 2, 0, 104, 64, 16, 0 
4, 2, 0, 112, 64, 8, 0 
2, 2, 64, 64, 64, 64, 5 
3, 2, 64, 64, 16, 64, 2 
4, 2, 64, 64, 16, 32, 0 
4, 2, 64, 96, 16, 32, 0 
3, 2, 80, 64, 32, 64, 0 
3, 2, 96, 64, 16, 64, 2 
4, 2, 96, 64, 16, 32, 0 
4, 2, 96, 96, 16, 32, 3 
5, 2, 96, 96, 8, 32, 0 
5, 2, 104, 96, 8, 32, 0 
1, 2, 128, 0, 128, 128, 1 
2, 2, 128, 0, 64, 64, 1 
3, 2, 128, 0, 32, 32, 3 
4, 2, 128, 0, 16, 32, 2 
5, 2, 128, 0, 16, 16, 2 
6, 2, 128, 0, 16, 8, 0 
6, 2, 128, 8, 16, 8, 0 
5, 2, 128, 16, 16, 16, 0 
4, 2, 144, 0, 16, 32, 0 
3, 2, 160, 0, 32, 32, 1 
4, 2, 160, 0, 16, 16, 0 
4, 2, 176, 0, 16, 16, 3 
5, 2, 176, 0, 8, 16, 0 
5, 2, 184, 0, 8, 16, 0 
4, 2, 160, 16, 16, 16, 0 
4, 2, 176, 16, 16, 16, 2 
5, 2, 176, 16, 16, 8, 3 
6, 2, 176, 16, 8, 8, 0 
6, 2, 184, 16, 8, 8, 0 
5, 2, 176, 24, 16, 8, 0 
3, 2, 128, 32, 32, 32, 5 
4, 2, 128, 32, 8, 32, 0 
4, 2, 136, 32, 16, 32, 0 
4, 2, 144, 32, 8, 32, 0 
3, 2, 160, 32, 32, 32, 3 
4, 2, 160, 32, 16, 32, 0 
4, 2, 176, 32, 16, 32, 0 
2, 2, 192, 0, 64, 64, 1 
3, 2, 192, 0, 32, 32, 1 
4, 2, 192, 0, 16, 16, 0 
4, 2, 208, 0, 16, 16, 0 
4, 2, 192, 16, 16, 16, 3 
5, 2, 192, 16, 8, 16, 0 
5, 2, 200, 16, 8, 16, 0 
4, 2, 208, 16, 16, 16, 0 
3, 2, 224, 0, 32, 32, 2 
4, 2, 224, 0, 32, 16, 0 
4, 2, 224, 16, 32, 16, 0 
3, 2, 192, 32, 32, 32, 5 
4, 2, 192, 32, 8, 32, 0 
4, 2, 200, 32, 16, 32, 2 
5, 2, 200, 32, 16, 16, 3 
6, 2, 200, 32, 8, 16, 0 
6, 2, 208, 32, 8, 16, 0 
5, 2, 200, 48, 16, 16, 0 
4, 2, 208, 32, 8, 32, 0 
3, 2, 224, 32, 32, 32, 0 
2, 2, 128, 64, 64, 64, 5 
3, 2, 128, 64, 16, 64, 2 
4, 2, 128, 64, 16, 32, 4 
5, 2, 128, 64, 16, 8, 0 
5, 2, 128, 72, 16, 16, 0 
5, 2, 128, 80, 16, 8, 0 
4, 2, 128, 96, 16, 32, 0 
3, 2, 144, 64, 32, 64, 2 
4, 2, 144, 64, 32, 32, 0 
4, 2, 144, 96, 32, 32, 4 
5, 2, 144, 96, 32, 8, 0 
5, 2, 144, 104, 32, 16, 0 
5, 2, 144, 112, 32, 8, 0 
3, 2, 160, 64, 16, 64, 0 
2, 2, 192, 64, 64, 64, 1 
3, 2, 192, 64, 32, 32, 3 
4, 2, 192, 64, 16, 32, 0 
4, 2, 208, 64, 16, 32, 3 
5, 2, 208, 64, 8, 32, 0 
5, 2, 216, 64, 8, 32, 0 
3, 2, 224, 64, 32, 32, 0 
3, 2, 192, 96, 32, 32, 3 
4, 2, 192, 96, 16, 32, 0 
4, 2, 208, 96, 16, 32, 3 
5, 2, 208, 96, 8, 32, 0 
5, 2, 216, 96, 8, 32, 0 
3, 2, 224, 96, 32, 32, 1 
4, 2, 224, 96, 16, 16, 0 
4, 2, 240, 96, 16, 16, 0 
4, 2, 224, 112, 16, 16, 0 
4, 2, 240, 112, 16, 16, 5 
5, 2, 240, 112, 4, 16, 0 
5, 2, 244, 112, 8, 16, 0 
5, 2, 248, 112, 4, 16, 0 
1, 2, 256, 0, 128, 128, 1 
2, 2, 256, 0, 64, 64, 1 
3, 2, 256, 0, 32, 32, 2 
4, 2, 256, 0, 32, 16, 0 
4, 2, 256, 16, 32, 16, 0 
3, 2, 288, 0, 32, 32, 2 
4, 2, 288, 0, 32, 16, 0 
4, 2, 288, 16, 32, 16, 3 
5, 2, 288, 16, 16, 16, 0 
5, 2, 304, 16, 16, 16, 0 
3, 2, 256, 32, 32, 32, 3 
4, 2, 256, 32, 16, 32, 0 
4, 2, 272, 32, 16, 32, 0 
3, 2, 288, 32, 32, 32, 0 
2, 2, 320, 0, 64, 64, 3 
3, 2, 320, 0, 32, 64, 0 
3, 2, 352, 0, 32, 64, 3 
4, 2, 352, 0, 16, 64, 0 
4, 2, 368, 0, 16, 64, 0 
2, 2, 256, 64, 64, 64, 1 
3, 2, 256, 64, 32, 32, 1 
4, 2, 256, 64, 16, 16, 0 
4, 2, 272, 64, 16, 16, 0 
4, 2, 256, 80, 16, 16, 0 
4, 2, 272, 80, 16, 16, 0 
3, 2, 288, 64, 32, 32, 5 
4, 2, 288, 64, 8, 32, 0 
4, 2, 296, 64, 16, 32, 5 
5, 2, 296, 64, 4, 32, 0 
5, 2, 300, 64, 8, 32, 0 
5, 2, 304, 64, 4, 32, 0 
4, 2, 304, 64, 8, 32, 2 
5, 2, 304, 64, 8, 16, 0 
5, 2, 304, 80, 8, 16, 0 
3, 2, 256, 96, 32, 32, 1 
4, 2, 256, 96, 16, 16, 2 
5, 2, 256, 96, 16, 8, 0 
5, 2, 256, 104, 16, 8, 0 
4, 2, 272, 96, 16, 16, 2 
5, 2, 272, 96, 16, 8, 5 
6, 2, 272, 96, 4, 8, 0 
6, 2, 276, 96, 8, 8, 0 
6, 2, 280, 96, 4, 8, 0 
5, 2, 272, 104, 16, 8, 5 
6, 2, 272, 104, 4, 8, 0 
6, 2, 276, 104, 8, 8, 0 
6, 2, 280, 104, 4, 8, 0 
4, 2, 256, 112, 16, 16, 0 
4, 2, 272, 112, 16, 16, 3 
5, 2, 272, 112, 8, 16, 2 
6, 2, 272, 112, 8, 8, 0 
6, 2, 272, 120, 8, 8, 0 
5, 2, 280, 112, 8, 16, 0 
3, 2, 288, 96, 32, 32, 5 
4, 2, 288, 96, 8, 32, 0 
4, 2, 296, 96, 16, 32, 4 
5, 2, 296, 96, 16, 8, 0 
5, 2, 296, 104, 16, 16, 0 
5, 2, 296, 112, 16, 8, 0 
4, 2, 304, 96, 8, 32, 0 
2, 2, 320, 64, 64, 64, 1 
3, 2, 320, 64, 32, 32, 3 
4, 2, 320, 64, 16, 32, 0 
4, 2, 336, 64, 16, 32, 0 
3, 2, 352, 64, 32, 32, 3 
4, 2, 352, 64, 16, 32, 4 
5, 2, 352, 64, 16, 8, 0 
5, 2, 352, 72, 16, 16, 3 
6, 2, 352, 72, 8, 16, 0 
6, 2, 360, 72, 8, 16, 0 
5, 2, 352, 80, 16, 8, 0 
4, 2, 368, 64, 16, 32, 0 
3, 2, 320, 96, 32, 32, 0 
3, 2, 352, 96, 32, 32, 5 
4, 2, 352, 96, 8, 32, 2 
5, 2, 352, 96, 8, 16, 0 
5, 2, 352, 112, 8, 16, 0 
4, 2, 360, 96, 16, 32, 5 
5, 2, 360, 96, 4, 32, 0 
5, 2, 364, 96, 8, 32, 0 
5, 2, 368, 96, 4, 32, 0 
4, 2, 368, 96, 8, 32, 0 
1, 2, 384, 0, 32, 128, 1 
2, 2, 384, 0, 32, 64, 3 
3, 2, 384, 0, 32, 64, 0 
3, 2, 0, 0, 0, 0, -1 
2, 2, 0, 0, 0, 0, -1 
2, 2, 384, 64, 32, 64, 3 
3, 2, 384, 64, 32, 64, 5 
4, 2, 384, 64, 8, 64, 0 
4, 2, 392, 64, 16, 64, 0 
4, 2, 400, 64, 8, 64, 0 
3, 2, 0, 0, 0, 0, -1 
2, 2, 0, 0, 0, 0, -1 
1, 2, 0, 128, 128, 112, 1 
2, 2, 0, 128, 64, 64, 3 
3, 2, 0, 128, 32, 64, 3 
4, 2, 0, 128, 16, 64, 0 
4, 2, 16, 128, 16, 64, 0 
3, 2, 32, 128, 32, 64, 4 
4, 2, 32, 128, 32, 16, 0 
4, 2, 32, 144, 32, 32, 3 
5, 2, 32, 144, 16, 32, 0 
5, 2, 48, 144, 16, 32, 0 
4, 2, 32, 160, 32, 16, 5 
5, 2, 32, 160, 8, 16, 0 
5, 2, 40, 160, 16, 16, 0 
5, 2, 48, 160, 8, 16, 0 
2, 2, 64, 128, 64, 64, 2 
3, 2, 64, 128, 64, 32, 0 
3, 2, 64, 160, 64, 32, 5 
4, 2, 64, 160, 16, 32, 3 
5, 2, 64, 160, 8, 32, 0 
5, 2, 72, 160, 8, 32, 0 
4, 2, 80, 160, 32, 32, 0 
4, 2, 96, 160, 16, 32, 0 
2, 2, 0, 192, 64, 48, 2 
3, 2, 0, 192, 64, 32, 5 
4, 2, 0, 192, 16, 32, 2 
5, 2, 0, 192, 16, 16, 0 
5, 2, 0, 208, 16, 16, 0 
4, 2, 16, 192, 32, 32, 0 
4, 2, 32, 192, 16, 32, 5 
5, 2, 32, 192, 4, 32, 0 
5, 2, 36, 192, 8, 32, 0 
5, 2, 40, 192, 4, 32, 0 
3, 2, 0, 224, 64, 16, 2 
4, 2, 0, 224, 64, 16, 0 
4, 2, 0, 0, 0, 0, -1 
2, 2, 64, 192, 64, 48, 2 
3, 2, 64, 192, 64, 32, 3 
4, 2, 64, 192, 32, 32, 4 
5, 2, 64, 192, 32, 8, 0 
5, 2, 64, 200, 32, 16, 0 
5, 2, 64, 208, 32, 8, 3 
6, 2, 64, 208, 16, 8, 5 
7, 2, 64, 208, 4, 8, 0 
7, 2, 68, 208, 8, 8, 0 
7, 2, 72, 208, 4, 8, 0 
6, 2, 80, 208, 16, 8, 0 
4, 2, 96, 192, 32, 32, 0 
3, 2, 64, 224, 64, 16, 2 
4, 2, 64, 224, 64, 16, 3 
5, 2, 64, 224, 32, 16, 3 
6, 2, 64, 224, 16, 16, 5 
7, 2, 64, 224, 4, 16, 0 
7, 2, 68, 224, 8, 16, 0 
7, 2, 72, 224, 4, 16, 0 
6, 2, 80, 224, 16, 16, 0 
5, 2, 96, 224, 32, 16, 0 
4, 2, 0, 0, 0, 0, -1 
1, 2, 128, 128, 128, 112, 1 
2, 2, 128, 128, 64, 64, 1 
3, 2, 128, 128, 32, 32, 3 
4, 2, 128, 128, 16, 32, 0 
4, 2, 144, 128, 16, 32, 0 
3, 2, 160, 128, 32, 32, 2 
4, 2, 160, 128, 32, 16, 4 
5, 2, 160, 128, 32, 4, 0 
5, 2, 160, 132, 32, 8, 0 
5, 2, 160, 136, 32, 4, 0 
4, 2, 160, 144, 32, 16, 0 
3, 2, 128, 160, 32, 32, 3 
4, 2, 128, 160, 16, 32, 0 
4, 2, 144, 160, 16, 32, 0 
3, 2, 160, 160, 32, 32, 4 
4, 2, 160, 160, 32, 8, 3 
5, 2, 160, 160, 16, 8, 0 
5, 2, 176, 160, 16, 8, 0 
4, 2, 160, 168, 32, 16, 3 
5, 2, 160, 168, 16, 16, 3 
6, 2, 160, 168, 8, 16, 0 
6, 2, 168, 168, 8, 16, 0 
5, 2, 176, 168, 16, 16, 0 
4, 2, 160, 176, 32, 8, 0 
2, 2, 192, 128, 64, 64, 2 
3, 2, 192, 128, 64, 32, 3 
4, 2, 192, 128, 32, 32, 0 
4, 2, 224, 128, 32, 32, 5 
5, 2, 224, 128, 8, 32, 0 
5, 2, 232, 128, 16, 32, 0 
5, 2, 240, 128, 8, 32, 0 
3, 2, 192, 160, 64, 32, 5 
4, 2, 192, 160, 16, 32, 0 
4, 2, 208, 160, 32, 32, 4 
5, 2, 208, 160, 32, 8, 0 
5, 2, 208, 168, 32, 16, 0 
5, 2, 208, 176, 32, 8, 0 
4, 2, 224, 160, 16, 32, 3 
5, 2, 224, 160, 8, 32, 0 
5, 2, 232, 160, 8, 32, 0 
2, 2, 128, 192, 64, 48, 2 
3, 2, 128, 192, 64, 32, 3 
4, 2, 128, 192, 32, 32, 0 
4, 2, 160, 192, 32, 32, 3 
5, 2, 160, 192, 16, 32, 0 
5, 2, 176, 192, 16, 32, 3 
6, 2, 176, 192, 8, 32, 0 
6, 2, 184, 192, 8, 32, 4 
7, 2, 184, 192, 8, 8, 0 
7, 2, 184, 200, 8, 16, 0 
7, 2, 184, 208, 8, 8, 0 
3, 2, 128, 224, 64, 16, 2 
4, 2, 128, 224, 64, 16, 3 
5, 2, 128, 224, 32, 16, 0 
5, 2, 160, 224, 32, 16, 0 
4, 2, 0, 0, 0, 0, -1 
2, 2, 192, 192, 64, 48, 2 
3, 2, 192, 192, 64, 32, 3 
4, 2, 192, 192, 32, 32, 3 
5, 2, 192, 192, 16, 32, 0 
5, 2, 208, 192, 16, 32, 0 
4, 2, 224, 192, 32, 32, 3 
5, 2, 224, 192, 16, 32, 0 
5, 2, 240, 192, 16, 32, 0 
3, 2, 192, 224, 64, 16, 2 
4, 2, 192, 224, 64, 16, 3 
5, 2, 192, 224, 32, 16, 3 
6, 2, 192, 224, 16, 16, 5 
7, 2, 192, 224, 4, 16, 0 
7, 2, 196, 224, 8, 16, 0 
7, 2, 200, 224, 4, 16, 0 
6, 2, 208, 224, 16, 16, 2 
7, 2, 208, 224, 16, 8, 0 
7, 2, 208, 232, 16, 8, 0 
5, 2, 224, 224, 32, 16, 0 
4, 2, 0, 0, 0, 0, -1 
1, 2, 256, 128, 128, 112, 1 
2, 2, 256, 128, 64, 64, 5 
3, 2, 256, 128, 16, 64, 2 
4, 2, 256, 128, 16, 32, 0 
4, 2, 256, 160, 16, 32, 0 
3, 2, 272, 128, 32, 64, 4 
4, 2, 272, 128, 32, 16, 0 
4, 2, 272, 144, 32, 32, 0 
4, 2, 272, 160, 32, 16, 0 
3, 2, 288, 128, 16, 64, 5 
4, 2, 288, 128, 4, 64, 0 
4, 2, 292, 128, 8, 64, 0 
4, 2, 296, 128, 4, 64, 0 
2, 2, 320, 128, 64, 64, 3 
3, 2, 320, 128, 32, 64, 2 
4, 2, 320, 128, 32, 32, 5 
5, 2, 320, 128, 8, 32, 0 
5, 2, 328, 128, 16, 32, 0 
5, 2, 336, 128, 8, 32, 0 
4, 2, 320, 160, 32, 32, 0 
3, 2, 352, 128, 32, 64, 3 
4, 2, 352, 128, 16, 64, 3 
5, 2, 352, 128, 8, 64, 0 
5, 2, 360, 128, 8, 64, 0 
4, 2, 368, 128, 16, 64, 3 
5, 2, 368, 128, 8, 64, 0 
5, 2, 376, 128, 8, 64, 0 
2, 2, 256, 192, 64, 48, 2 
3, 2, 256, 192, 64, 32, 3 
4, 2, 256, 192, 32, 32, 5 
5, 2, 256, 192, 8, 32, 0 
5, 2, 264, 192, 16, 32, 0 
5, 2, 272, 192, 8, 32, 0 
4, 2, 288, 192, 32, 32, 0 
3, 2, 256, 224, 64, 16, 2 
4, 2, 256, 224, 64, 16, 3 
5, 2, 256, 224, 32, 16, 0 
5, 2, 288, 224, 32, 16, 0 
4, 2, 0, 0, 0, 0, -1 
2, 2, 320, 192, 64, 48, 2 
3, 2, 320, 192, 64, 32, 3 
4, 2, 320, 192, 32, 32, 0 
4, 2, 352, 192, 32, 32, 0 
3, 2, 320, 224, 64, 16, 2 
4, 2, 320, 224, 64, 16, 0 
4, 2, 0, 0, 0, 0, -1 
1, 2, 384, 128, 32, 112, 1 
2, 2, 384, 128, 32, 64, 3 
3, 2, 384, 128, 32, 64, 5 
4, 2, 384, 128, 8, 64, 0 
4, 2, 392, 128, 16, 64, 2 
5, 2, 392, 128, 16, 32, 0 
5, 2, 392, 160, 16, 32, 0 
4, 2, 400, 128, 8, 64, 0 
3, 2, 0, 0, 0, 0, -1 
2, 2, 0, 0, 0, 0, -1 
2, 2, 384, 192, 32, 48, 1 
3, 2, 384, 192, 32, 32, 3 
4, 2, 384, 192, 16, 32, 0 
4, 2, 400, 192, 16, 32, 0 
3, 2, 0, 0, 0, 0, -1 
3, 2, 384, 224, 32, 16, 2 
4, 2, 384, 224, 32, 16, 0 
4, 2, 0, 0, 0, 0, -1 
3, 2, 0, 0, 0, 0, -1 
2, 2, 0, 0, 0, 0, -1 
1, 1, 0, 0, 128, 128, 1 
2, 1, 0, 0, 64, 64, 0 
2, 1, 64, 0, 64, 64, 0 
2, 1, 0, 64, 64, 64, 0 
2, 1, 64, 64, 64, 64, 1 
3, 1, 64, 64, 32, 32, 0 
3, 1, 96, 64, 32, 32, 0 
3, 1, 64, 96, 32, 32, 0 
3, 1, 96, 96, 32, 32, 0 
1, 1, 128, 0, 128, 128, 1 
2, 1, 128, 0, 64, 64, 5 
3, 1, 128, 0, 16, 64, 3 
4, 1, 128, 0, 8, 64, 4 
5, 1, 128, 0, 8, 16, 0 
5, 1, 128, 16, 8, 32, 0 
5, 1, 128, 32, 8, 16, 0 
4, 1, 136, 0, 8, 64, 2 
5, 1, 136, 0, 8, 32, 0 
5, 1, 136, 32, 8, 32, 0 
3, 1, 144, 0, 32, 64, 0 
3, 1, 160, 0, 16, 64, 2 
4, 1, 160, 0, 16, 32, 4 
5, 1, 160, 0, 16, 8, 0 
5, 1, 160, 8, 16, 16, 0 
5, 1, 160, 16, 16, 8, 0 
4, 1, 160, 32, 16, 32, 0 
2, 1, 192, 0, 64, 64, 1 
3, 1, 192, 0, 32, 32, 2 
4, 1, 192, 0, 32, 16, 0 
4, 1, 192, 16, 32, 16, 0 
3, 1, 224, 0, 32, 32, 0 
3, 1, 192, 32, 32, 32, 0 
3, 1, 224, 32, 32, 32, 0 
2, 1, 128, 64, 64, 64, 5 
3, 1, 128, 64, 16, 64, 0 
3, 1, 144, 64, 32, 64, 4 
4, 1, 144, 64, 32, 16, 0 
4, 1, 144, 80, 32, 32, 0 
4, 1, 144, 96, 32, 16, 0 
3, 1, 160, 64, 16, 64, 0 
2, 1, 192, 64, 64, 64, 3 
3, 1, 192, 64, 32, 64, 0 
3, 1, 224, 64, 32, 64, 3 
4, 1, 224, 64, 16, 64, 5 
5, 1, 224, 64, 4, 64, 0 
5, 1, 228, 64, 8, 64, 0 
5, 1, 232, 64, 4, 64, 0 
4, 1, 240, 64, 16, 64, 0 
1, 1, 256, 0, 128, 128, 1 
2, 1, 256, 0, 64, 64, 1 
3, 1, 256, 0, 32, 32, 5 
4, 1, 256, 0, 8, 32, 0 
4, 1, 264, 0, 16, 32, 0 
4, 1, 272, 0, 8, 32, 0 
3, 1, 288, 0, 32, 32, 0 
3, 1, 256, 32, 32, 32, 0 
3, 1, 288, 32, 32, 32, 0 
2, 1, 320, 0, 64, 64, 0 
2, 1, 256, 64, 64, 64, 1 
3, 1, 256, 64, 32, 32, 3 
4, 1, 256, 64, 16, 32, 4 
5, 1, 256, 64, 16, 8, 0 
5, 1, 256, 72, 16, 16, 0 
5, 1, 256, 80, 16, 8, 0 
4, 1, 272, 64, 16, 32, 3 
5, 1, 272, 64, 8, 32, 0 
5, 1, 280, 64, 8, 32, 0 
3, 1, 288, 64, 32, 32, 2 
4, 1, 288, 64, 32, 16, 0 
4, 1, 288, 80, 32, 16, 5 
5, 1, 288, 80, 8, 16, 0 
5, 1, 296, 80, 16, 16, 0 
5, 1, 304, 80, 8, 16, 0 
3, 1, 256, 96, 32, 32, 2 
4, 1, 256, 96, 32, 16, 3 
5, 1, 256, 96, 16, 16, 0 
5, 1, 272, 96, 16, 16, 3 
6, 1, 272, 96, 8, 16, 0 
6, 1, 280, 96, 8, 16, 0 
4, 1, 256, 112, 32, 16, 5 
5, 1, 256, 112, 8, 16, 0 
5, 1, 264, 112, 16, 16, 0 
5, 1, 272, 112, 8, 16, 0 
3, 1, 288, 96, 32, 32, 5 
4, 1, 288, 96, 8, 32, 0 
4, 1, 296, 96, 16, 32, 4 
5, 1, 296, 96, 16, 8, 0 
5, 1, 296, 104, 16, 16, 0 
5, 1, 296, 112, 16, 8, 0 
4, 1, 304, 96, 8, 32, 0 
2, 1, 320, 64, 64, 64, 5 
3, 1, 320, 64, 16, 64, 0 
3, 1, 336, 64, 32, 64, 5 
4, 1, 336, 64, 8, 64, 0 
4, 1, 344, 64, 16, 64, 0 
4, 1, 352, 64, 8, 64, 0 
3, 1, 352, 64, 16, 64, 3 
4, 1, 352, 64, 8, 64, 0 
4, 1, 360, 64, 8, 64, 0 
1, 1, 384, 0, 32, 128, 1 
2, 1, 384, 0, 32, 64, 3 
3, 1, 384, 0, 32, 64, 0 
3, 1, 0, 0, 0, 0, -1 
2, 1, 0, 0, 0, 0, -1 
2, 1, 384, 64, 32, 64, 3 
3, 1, 384, 64, 32, 64, 0 
3, 1, 0, 0, 0, 0, -1 
2, 1, 0, 0, 0, 0, -1 
1, 1, 0, 128, 128, 112, 1 
2, 1, 0, 128, 64, 64, 5 
3, 1, 0, 128, 16, 64, 0 
3, 1, 16, 128, 32, 64, 0 
3, 1, 32, 128, 16, 64, 4 
4, 1, 32, 128, 16, 16, 0 
4, 1, 32, 144, 16, 32, 0 
4, 1, 32, 160, 16, 16, 0 
2, 1, 64, 128, 64, 64, 3 
3, 1, 64, 128, 32, 64, 3 
4, 1, 64, 128, 16, 64, 5 
5, 1, 64, 128, 4, 64, 0 
5, 1, 68, 128, 8, 64, 0 
5, 1, 72, 128, 4, 64, 0 
4, 1, 80, 128, 16, 64, 0 
3, 1, 96, 128, 32, 64, 0 
