depth,frame,x,y,weight,height,label
3, 6, 64, 0, 32, 32, 0 
3, 6, 96, 0, 32, 32, 1 
4, 6, 96, 0, 16, 16, 0 
4, 6, 112, 0, 16, 16, 2 
5, 6, 112, 0, 16, 8, 0 
5, 6, 112, 8, 16, 8, 0 
4, 6, 96, 16, 16, 16, 0 
4, 6, 112, 16, 16, 16, 3 
5, 6, 112, 16, 8, 16, 0 
5, 6, 120, 16, 8, 16, 0 
3, 6, 64, 32, 32, 32, 2 
4, 6, 64, 32, 32, 16, 0 
4, 6, 64, 48, 32, 16, 5 
5, 6, 64, 48, 8, 16, 0 
5, 6, 72, 48, 16, 16, 0 
5, 6, 80, 48, 8, 16, 2 
6, 6, 80, 48, 8, 8, 0 
6, 6, 80, 56, 8, 8, 0 
3, 6, 96, 32, 32, 32, 1 
4, 6, 96, 32, 16, 16, 2 
5, 6, 96, 32, 16, 8, 0 
5, 6, 96, 40, 16, 8, 0 
4, 6, 112, 32, 16, 16, 4 
5, 6, 112, 32, 16, 4, 0 
5, 6, 112, 36, 16, 8, 0 
5, 6, 112, 40, 16, 4, 0 
4, 6, 96, 48, 16, 16, 2 
5, 6, 96, 48, 16, 8, 0 
5, 6, 96, 56, 16, 8, 0 
4, 6, 112, 48, 16, 16, 5 
5, 6, 112, 48, 4, 16, 0 
5, 6, 116, 48, 8, 16, 0 
5, 6, 120, 48, 4, 16, 0 
2, 6, 0, 64, 64, 64, 1 
3, 6, 0, 64, 32, 32, 4 
4, 6, 0, 64, 32, 8, 3 
5, 6, 0, 64, 16, 8, 2 
6, 6, 0, 64, 16, 4, 0 
6, 6, 0, 68, 16, 4, 0 
5, 6, 16, 64, 16, 8, 3 
6, 6, 16, 64, 8, 8, 0 
6, 6, 24, 64, 8, 8, 0 
4, 6, 0, 72, 32, 16, 3 
5, 6, 0, 72, 16, 16, 0 
5, 6, 16, 72, 16, 16, 0 
4, 6, 0, 80, 32, 8, 0 
3, 6, 32, 64, 32, 32, 2 
4, 6, 32, 64, 32, 16, 2 
5, 6, 32, 64, 32, 8, 0 
5, 6, 32, 72, 32, 8, 5 
6, 6, 32, 72, 8, 8, 0 
6, 6, 40, 72, 16, 8, 0 
6, 6, 48, 72, 8, 8, 0 
4, 6, 32, 80, 32, 16, 5 
5, 6, 32, 80, 8, 16, 0 
5, 6, 40, 80, 16, 16, 0 
5, 6, 48, 80, 8, 16, 2 
6, 6, 48, 80, 8, 8, 0 
6, 6, 48, 88, 8, 8, 0 
3, 6, 0, 96, 32, 32, 0 
3, 6, 32, 96, 32, 32, 3 
4, 6, 32, 96, 16, 32, 3 
5, 6, 32, 96, 8, 32, 0 
5, 6, 40, 96, 8, 32, 0 
4, 6, 48, 96, 16, 32, 2 
5, 6, 48, 96, 16, 16, 2 
6, 6, 48, 96, 16, 8, 0 
6, 6, 48, 104, 16, 8, 0 
5, 6, 48, 112, 16, 16, 0 
2, 6, 64, 64, 64, 64, 1 
3, 6, 64, 64, 32, 32, 3 
4, 6, 64, 64, 16, 32, 4 
5, 6, 64, 64, 16, 8, 0 
5, 6, 64, 72, 16, 16, 0 
5, 6, 64, 80, 16, 8, 0 
4, 6, 80, 64, 16, 32, 0 
3, 6, 96, 64, 32, 32, 3 
4, 6, 96, 64, 16, 32, 3 
5, 6, 96, 64, 8, 32, 0 
5, 6, 104, 64, 8, 32, 0 
4, 6, 112, 64, 16, 32, 0 
3, 6, 64, 96, 32, 32, 1 
4, 6, 64, 96, 16, 16, 0 
4, 6, 80, 96, 16, 16, 0 
4, 6, 64, 112, 16, 16, 2 
5, 6, 64, 112, 16, 8, 0 
5, 6, 64, 120, 16, 8, 0 
4, 6, 80, 112, 16, 16, 0 
3, 6, 96, 96, 32, 32, 1 
4, 6, 96, 96, 16, 16, 0 
4, 6, 112, 96, 16, 16, 0 
4, 6, 96, 112, 16, 16, 0 
4, 6, 112, 112, 16, 16, 3 
5, 6, 112, 112, 8, 16, 0 
5, 6, 120, 112, 8, 16, 0 
1, 6, 128, 0, 128, 128, 1 
2, 6, 128, 0, 64, 64, 1 
3, 6, 128, 0, 32, 32, 3 
4, 6, 128, 0, 16, 32, 0 
4, 6, 144, 0, 16, 32, 3 
5, 6, 144, 0, 8, 32, 2 
6, 6, 144, 0, 8, 16, 0 
6, 6, 144, 16, 8, 16, 0 
5, 6, 152, 0, 8, 32, 4 
6, 6, 152, 0, 8, 8, 0 
6, 6, 152, 8, 8, 16, 0 
6, 6, 152, 16, 8, 8, 0 
3, 6, 160, 0, 32, 32, 5 
4, 6, 160, 0, 8, 32, 2 
5, 6, 160, 0, 8, 16, 0 
5, 6, 160, 16, 8, 16, 4 
6, 6, 160, 16, 8, 4, 0 
6, 6, 160, 20, 8, 8, 0 
6, 6, 160, 24, 8, 4, 0 
4, 6, 168, 0, 16, 32, 0 
4, 6, 176, 0, 8, 32, 2 
5, 6, 176, 0, 8, 16, 4 
6, 6, 176, 0, 8, 4, 0 
6, 6, 176, 4, 8, 8, 0 
6, 6, 176, 8, 8, 4, 0 
5, 6, 176, 16, 8, 16, 0 
3, 6, 128, 32, 32, 32, 3 
4, 6, 128, 32, 16, 32, 0 
4, 6, 144, 32, 16, 32, 0 
3, 6, 160, 32, 32, 32, 1 
4, 6, 160, 32, 16, 16, 2 
5, 6, 160, 32, 16, 8, 0 
5, 6, 160, 40, 16, 8, 0 
4, 6, 176, 32, 16, 16, 1 
5, 6, 176, 32, 8, 8, 2 
6, 6, 176, 32, 8, 4, 0 
6, 6, 176, 36, 8, 4, 0 
5, 6, 184, 32, 8, 8, 0 
5, 6, 176, 40, 8, 8, 0 
5, 6, 184, 40, 8, 8, 0 
4, 6, 160, 48, 16, 16, 0 
4, 6, 176, 48, 16, 16, 5 
5, 6, 176, 48, 4, 16, 0 
5, 6, 180, 48, 8, 16, 0 
5, 6, 184, 48, 4, 16, 0 
2, 6, 192, 0, 64, 64, 1 
3, 6, 192, 0, 32, 32, 1 
4, 6, 192, 0, 16, 16, 3 
5, 6, 192, 0, 8, 16, 0 
5, 6, 200, 0, 8, 16, 0 
4, 6, 208, 0, 16, 16, 5 
5, 6, 208, 0, 4, 16, 0 
5, 6, 212, 0, 8, 16, 0 
5, 6, 216, 0, 4, 16, 0 
4, 6, 192, 16, 16, 16, 3 
5, 6, 192, 16, 8, 16, 0 
5, 6, 200, 16, 8, 16, 0 
4, 6, 208, 16, 16, 16, 5 
5, 6, 208, 16, 4, 16, 0 
5, 6, 212, 16, 8, 16, 0 
5, 6, 216, 16, 4, 16, 0 
3, 6, 224, 0, 32, 32, 2 
4, 6, 224, 0, 32, 16, 0 
4, 6, 224, 16, 32, 16, 0 
3, 6, 192, 32, 32, 32, 1 
4, 6, 192, 32, 16, 16, 3 
5, 6, 192, 32, 8, 16, 2 
6, 6, 192, 32, 8, 8, 0 
6, 6, 192, 40, 8, 8, 2 
7, 6, 192, 40, 8, 4, 0 
7, 6, 192, 44, 8, 4, 0 
5, 6, 200, 32, 8, 16, 0 
4, 6, 208, 32, 16, 16, 4 
5, 6, 208, 32, 16, 4, 3 
6, 6, 208, 32, 8, 4, 0 
6, 6, 216, 32, 8, 4, 0 
5, 6, 208, 36, 16, 8, 5 
6, 6, 208, 36, 4, 8, 0 
6, 6, 212, 36, 8, 8, 2 
7, 6, 212, 36, 8, 4, 0 
7, 6, 212, 40, 8, 4, 0 
6, 6, 216, 36, 4, 8, 0 
5, 6, 208, 40, 16, 4, 3 
6, 6, 208, 40, 8, 4, 0 
6, 6, 216, 40, 8, 4, 0 
4, 6, 192, 48, 16, 16, 3 
5, 6, 192, 48, 8, 16, 0 
5, 6, 200, 48, 8, 16, 0 
4, 6, 208, 48, 16, 16, 3 
5, 6, 208, 48, 8, 16, 0 
5, 6, 216, 48, 8, 16, 0 
3, 6, 224, 32, 32, 32, 2 
4, 6, 224, 32, 32, 16, 2 
5, 6, 224, 32, 32, 8, 2 
6, 6, 224, 32, 32, 4, 0 
6, 6, 224, 36, 32, 4, 0 
5, 6, 224, 40, 32, 8, 0 
4, 6, 224, 48, 32, 16, 0 
2, 6, 128, 64, 64, 64, 1 
3, 6, 128, 64, 32, 32, 3 
4, 6, 128, 64, 16, 32, 0 
4, 6, 144, 64, 16, 32, 0 
3, 6, 160, 64, 32, 32, 3 
4, 6, 160, 64, 16, 32, 0 
4, 6, 176, 64, 16, 32, 3 
5, 6, 176, 64, 8, 32, 0 
5, 6, 184, 64, 8, 32, 3 
6, 6, 184, 64, 4, 32, 0 
6, 6, 188, 64, 4, 32, 0 
3, 6, 128, 96, 32, 32, 5 
4, 6, 128, 96, 8, 32, 4 
5, 6, 128, 96, 8, 8, 0 
5, 6, 128, 104, 8, 16, 0 
5, 6, 128, 112, 8, 8, 0 
4, 6, 136, 96, 16, 32, 2 
5, 6, 136, 96, 16, 16, 0 
5, 6, 136, 112, 16, 16, 0 
4, 6, 144, 96, 8, 32, 0 
3, 6, 160, 96, 32, 32, 1 
4, 6, 160, 96, 16, 16, 0 
4, 6, 176, 96, 16, 16, 3 
5, 6, 176, 96, 8, 16, 0 
5, 6, 184, 96, 8, 16, 4 
6, 6, 184, 96, 8, 4, 0 
6, 6, 184, 100, 8, 8, 0 
6, 6, 184, 104, 8, 4, 0 
4, 6, 160, 112, 16, 16, 0 
4, 6, 176, 112, 16, 16, 5 
5, 6, 176, 112, 4, 16, 0 
5, 6, 180, 112, 8, 16, 0 
5, 6, 184, 112, 4, 16, 0 
2, 6, 192, 64, 64, 64, 5 
3, 6, 192, 64, 16, 64, 2 
4, 6, 192, 64, 16, 32, 0 
4, 6, 192, 96, 16, 32, 5 
5, 6, 192, 96, 4, 32, 0 
5, 6, 196, 96, 8, 32, 0 
5, 6, 200, 96, 4, 32, 0 
3, 6, 208, 64, 32, 64, 0 
3, 6, 224, 64, 16, 64, 2 
4, 6, 224, 64, 16, 32, 0 
4, 6, 224, 96, 16, 32, 0 
1, 6, 256, 0, 128, 128, 1 
2, 6, 256, 0, 64, 64, 3 
3, 6, 256, 0, 32, 64, 2 
4, 6, 256, 0, 32, 32, 0 
4, 6, 256, 32, 32, 32, 4 
5, 6, 256, 32, 32, 8, 0 
5, 6, 256, 40, 32, 16, 0 
5, 6, 256, 48, 32, 8, 0 
3, 6, 288, 0, 32, 64, 3 
4, 6, 288, 0, 16, 64, 0 
4, 6, 304, 0, 16, 64, 4 
5, 6, 304, 0, 16, 16, 0 
5, 6, 304, 16, 16, 32, 0 
5, 6, 304, 32, 16, 16, 0 
2, 6, 320, 0, 64, 64, 5 
3, 6, 320, 0, 16, 64, 0 
3, 6, 336, 0, 32, 64, 0 
3, 6, 352, 0, 16, 64, 0 
2, 6, 256, 64, 64, 64, 1 
3, 6, 256, 64, 32, 32, 0 
3, 6, 288, 64, 32, 32, 3 
4, 6, 288, 64, 16, 32, 0 
4, 6, 304, 64, 16, 32, 2 
5, 6, 304, 64, 16, 16, 5 
6, 6, 304, 64, 4, 16, 0 
6, 6, 308, 64, 8, 16, 0 
6, 6, 312, 64, 4, 16, 0 
5, 6, 304, 80, 16, 16, 3 
6, 6, 304, 80, 8, 16, 0 
6, 6, 312, 80, 8, 16, 0 
3, 6, 256, 96, 32, 32, 1 
4, 6, 256, 96, 16, 16, 3 
5, 6, 256, 96, 8, 16, 0 
5, 6, 264, 96, 8, 16, 2 
6, 6, 264, 96, 8, 8, 0 
6, 6, 264, 104, 8, 8, 0 
4, 6, 272, 96, 16, 16, 1 
5, 6, 272, 96, 8, 8, 0 
5, 6, 280, 96, 8, 8, 0 
5, 6, 272, 104, 8, 8, 2 
6, 6, 272, 104, 8, 4, 0 
6, 6, 272, 108, 8, 4, 0 
5, 6, 280, 104, 8, 8, 0 
4, 6, 256, 112, 16, 16, 3 
5, 6, 256, 112, 8, 16, 2 
6, 6, 256, 112, 8, 8, 0 
6, 6, 256, 120, 8, 8, 0 
5, 6, 264, 112, 8, 16, 0 
4, 6, 272, 112, 16, 16, 1 
5, 6, 272, 112, 8, 8, 3 
6, 6, 272, 112, 4, 8, 0 
6, 6, 276, 112, 4, 8, 0 
5, 6, 280, 112, 8, 8, 0 
5, 6, 272, 120, 8, 8, 0 
5, 6, 280, 120, 8, 8, 0 
3, 6, 288, 96, 32, 32, 4 
4, 6, 288, 96, 32, 8, 3 
5, 6, 288, 96, 16, 8, 0 
5, 6, 304, 96, 16, 8, 0 
4, 6, 288, 104, 32, 16, 5 
5, 6, 288, 104, 8, 16, 2 
6, 6, 288, 104, 8, 8, 0 
6, 6, 288, 112, 8, 8, 0 
5, 6, 296, 104, 16, 16, 0 
5, 6, 304, 104, 8, 16, 0 
4, 6, 288, 112, 32, 8, 5 
5, 6, 288, 112, 8, 8, 0 
5, 6, 296, 112, 16, 8, 0 
5, 6, 304, 112, 8, 8, 0 
2, 6, 320, 64, 64, 64, 1 
3, 6, 320, 64, 32, 32, 5 
4, 6, 320, 64, 8, 32, 4 
5, 6, 320, 64, 8, 8, 0 
5, 6, 320, 72, 8, 16, 0 
5, 6, 320, 80, 8, 8, 0 
4, 6, 328, 64, 16, 32, 0 
4, 6, 336, 64, 8, 32, 0 
3, 6, 352, 64, 32, 32, 2 
4, 6, 352, 64, 32, 16, 5 
5, 6, 352, 64, 8, 16, 4 
6, 6, 352, 64, 8, 4, 0 
6, 6, 352, 68, 8, 8, 0 
6, 6, 352, 72, 8, 4, 0 
5, 6, 360, 64, 16, 16, 2 
6, 6, 360, 64, 16, 8, 0 
6, 6, 360, 72, 16, 8, 0 
5, 6, 368, 64, 8, 16, 0 
4, 6, 352, 80, 32, 16, 5 
5, 6, 352, 80, 8, 16, 0 
5, 6, 360, 80, 16, 16, 0 
5, 6, 368, 80, 8, 16, 0 
3, 6, 320, 96, 32, 32, 0 
3, 6, 352, 96, 32, 32, 5 
4, 6, 352, 96, 8, 32, 3 
5, 6, 352, 96, 4, 32, 4 
6, 6, 352, 96, 4, 8, 0 
6, 6, 352, 104, 4, 16, 0 
6, 6, 352, 112, 4, 8, 0 
5, 6, 356, 96, 4, 32, 0 
4, 6, 360, 96, 16, 32, 2 
5, 6, 360, 96, 16, 16, 0 
5, 6, 360, 112, 16, 16, 0 
4, 6, 368, 96, 8, 32, 0 
1, 6, 384, 0, 32, 128, 1 
2, 6, 384, 0, 32, 64, 3 
3, 6, 384, 0, 32, 64, 2 
4, 6, 384, 0, 32, 32, 0 
4, 6, 384, 32, 32, 32, 5 
5, 6, 384, 32, 8, 32, 0 
5, 6, 392, 32, 16, 32, 0 
5, 6, 400, 32, 8, 32, 0 
3, 6, 0, 0, 0, 0, -1 
2, 6, 0, 0, 0, 0, -1 
2, 6, 384, 64, 32, 64, 3 
3, 6, 384, 64, 32, 64, 2 
4, 6, 384, 64, 32, 32, 0 
4, 6, 384, 96, 32, 32, 5 
5, 6, 384, 96, 8, 32, 0 
5, 6, 392, 96, 16, 32, 2 
6, 6, 392, 96, 16, 16, 0 
6, 6, 392, 112, 16, 16, 0 
5, 6, 400, 96, 8, 32, 0 
3, 6, 0, 0, 0, 0, -1 
2, 6, 0, 0, 0, 0, -1 
1, 6, 0, 128, 128, 112, 1 
2, 6, 0, 128, 64, 64, 1 
3, 6, 0, 128, 32, 32, 0 
3, 6, 32, 128, 32, 32, 3 
4, 6, 32, 128, 16, 32, 0 
4, 6, 48, 128, 16, 32, 0 
3, 6, 0, 160, 32, 32, 1 
4, 6, 0, 160, 16, 16, 3 
5, 6, 0, 160, 8, 16, 0 
5, 6, 8, 160, 8, 16, 2 
6, 6, 8, 160, 8, 8, 0 
6, 6, 8, 168, 8, 8, 0 
4, 6, 16, 160, 16, 16, 2 
5, 6, 16, 160, 16, 8, 0 
5, 6, 16, 168, 16, 8, 0 
4, 6, 0, 176, 16, 16, 2 
5, 6, 0, 176, 16, 8, 5 
6, 6, 0, 176, 4, 8, 0 
6, 6, 4, 176, 8, 8, 0 
6, 6, 8, 176, 4, 8, 0 
5, 6, 0, 184, 16, 8, 3 
6, 6, 0, 184, 8, 8, 0 
6, 6, 8, 184, 8, 8, 0 
4, 6, 16, 176, 16, 16, 2 
5, 6, 16, 176, 16, 8, 0 
5, 6, 16, 184, 16, 8, 0 
3, 6, 32, 160, 32, 32, 5 
4, 6, 32, 160, 8, 32, 2 
5, 6, 32, 160, 8, 16, 2 
6, 6, 32, 160, 8, 8, 0 
6, 6, 32, 168, 8, 8, 0 
5, 6, 32, 176, 8, 16, 2 
6, 6, 32, 176, 8, 8, 0 
6, 6, 32, 184, 8, 8, 0 
4, 6, 40, 160, 16, 32, 5 
5, 6, 40, 160, 4, 32, 0 
5, 6, 44, 160, 8, 32, 2 
6, 6, 44, 160, 8, 16, 0 
6, 6, 44, 176, 8, 16, 0 
5, 6, 48, 160, 4, 32, 0 
4, 6, 48, 160, 8, 32, 0 
2, 6, 64, 128, 64, 64, 1 
3, 6, 64, 128, 32, 32, 0 
3, 6, 96, 128, 32, 32, 1 
4, 6, 96, 128, 16, 16, 3 
5, 6, 96, 128, 8, 16, 0 
5, 6, 104, 128, 8, 16, 4 
6, 6, 104, 128, 8, 4, 0 
6, 6, 104, 132, 8, 8, 0 
6, 6, 104, 136, 8, 4, 0 
4, 6, 112, 128, 16, 16, 1 
5, 6, 112, 128, 8, 8, 0 
5, 6, 120, 128, 8, 8, 0 
5, 6, 112, 136, 8, 8, 0 
5, 6, 120, 136, 8, 8, 0 
4, 6, 96, 144, 16, 16, 0 
4, 6, 112, 144, 16, 16, 2 
5, 6, 112, 144, 16, 8, 0 
5, 6, 112, 152, 16, 8, 0 
3, 6, 64, 160, 32, 32, 0 
3, 6, 96, 160, 32, 32, 5 
4, 6, 96, 160, 8, 32, 0 
4, 6, 104, 160, 16, 32, 0 
4, 6, 112, 160, 8, 32, 0 
2, 6, 0, 192, 64, 48, 2 
3, 6, 0, 192, 64, 32, 3 
4, 6, 0, 192, 32, 32, 3 
5, 6, 0, 192, 16, 32, 0 
5, 6, 16, 192, 16, 32, 0 
4, 6, 32, 192, 32, 32, 2 
5, 6, 32, 192, 32, 16, 3 
6, 6, 32, 192, 16, 16, 0 
6, 6, 48, 192, 16, 16, 3 
7, 6, 48, 192, 8, 16, 0 
7, 6, 56, 192, 8, 16, 0 
5, 6, 32, 208, 32, 16, 3 
6, 6, 32, 208, 16, 16, 3 
7, 6, 32, 208, 8, 16, 0 
7, 6, 40, 208, 8, 16, 4 
8, 6, 40, 208, 8, 4, 0 
8, 6, 40, 212, 8, 8, 3 
9, 6, 40, 212, 4, 8, 0 
9, 6, 44, 212, 4, 8, 0 
8, 6, 40, 216, 8, 4, 0 
6, 6, 48, 208, 16, 16, 5 
7, 6, 48, 208, 4, 16, 2 
8, 6, 48, 208, 4, 8, 0 
8, 6, 48, 216, 4, 8, 0 
7, 6, 52, 208, 8, 16, 0 
7, 6, 56, 208, 4, 16, 0 
3, 6, 0, 224, 64, 16, 2 
4, 6, 0, 224, 64, 16, 3 
5, 6, 0, 224, 32, 16, 0 
5, 6, 32, 224, 32, 16, 5 
6, 6, 32, 224, 8, 16, 0 
6, 6, 40, 224, 16, 16, 0 
6, 6, 48, 224, 8, 16, 2 
7, 6, 48, 224, 8, 8, 0 
7, 6, 48, 232, 8, 8, 0 
4, 6, 0, 0, 0, 0, -1 
2, 6, 64, 192, 64, 48, 2 
3, 6, 64, 192, 64, 32, 0 
3, 6, 64, 224, 64, 16, 2 
4, 6, 64, 224, 64, 16, 0 
4, 6, 0, 0, 0, 0, -1 
1, 6, 128, 128, 128, 112, 1 
2, 6, 128, 128, 64, 64, 1 
3, 6, 128, 128, 32, 32, 2 
4, 6, 128, 128, 32, 16, 2 
5, 6, 128, 128, 32, 8, 2 
6, 6, 128, 128, 32, 4, 0 
6, 6, 128, 132, 32, 4, 0 
5, 6, 128, 136, 32, 8, 0 
4, 6, 128, 144, 32, 16, 5 
5, 6, 128, 144, 8, 16, 0 
5, 6, 136, 144, 16, 16, 0 
5, 6, 144, 144, 8, 16, 0 
3, 6, 160, 128, 32, 32, 4 
4, 6, 160, 128, 32, 8, 5 
5, 6, 160, 128, 8, 8, 0 
5, 6, 168, 128, 16, 8, 0 
5, 6, 176, 128, 8, 8, 0 
4, 6, 160, 136, 32, 16, 3 
5, 6, 160, 136, 16, 16, 0 
5, 6, 176, 136, 16, 16, 0 
4, 6, 160, 144, 32, 8, 0 
3, 6, 128, 160, 32, 32, 1 
4, 6, 128, 160, 16, 16, 3 
5, 6, 128, 160, 8, 16, 0 
5, 6, 136, 160, 8, 16, 2 
6, 6, 136, 160, 8, 8, 0 
6, 6, 136, 168, 8, 8, 0 
4, 6, 144, 160, 16, 16, 1 
5, 6, 144, 160, 8, 8, 0 
5, 6, 152, 160, 8, 8, 0 
5, 6, 144, 168, 8, 8, 0 
5, 6, 152, 168, 8, 8, 0 
4, 6, 128, 176, 16, 16, 0 
4, 6, 144, 176, 16, 16, 3 
5, 6, 144, 176, 8, 16, 0 
5, 6, 152, 176, 8, 16, 0 
3, 6, 160, 160, 32, 32, 2 
4, 6, 160, 160, 32, 16, 0 
4, 6, 160, 176, 32, 16, 4 
5, 6, 160, 176, 32, 4, 0 
5, 6, 160, 180, 32, 8, 0 
5, 6, 160, 184, 32, 4, 0 
2, 6, 192, 128, 64, 64, 1 
3, 6, 192, 128, 32, 32, 2 
4, 6, 192, 128, 32, 16, 0 
4, 6, 192, 144, 32, 16, 0 
3, 6, 224, 128, 32, 32, 5 
4, 6, 224, 128, 8, 32, 0 
4, 6, 232, 128, 16, 32, 0 
4, 6, 240, 128, 8, 32, 0 
3, 6, 192, 160, 32, 32, 0 
3, 6, 224, 160, 32, 32, 0 
2, 6, 128, 192, 64, 48, 2 
3, 6, 128, 192, 64, 32, 3 
4, 6, 128, 192, 32, 32, 3 
5, 6, 128, 192, 16, 32, 0 
5, 6, 144, 192, 16, 32, 3 
6, 6, 144, 192, 8, 32, 0 
6, 6, 152, 192, 8, 32, 0 
4, 6, 160, 192, 32, 32, 3 
5, 6, 160, 192, 16, 32, 0 
5, 6, 176, 192, 16, 32, 0 
3, 6, 128, 224, 64, 16, 2 
4, 6, 128, 224, 64, 16, 3 
5, 6, 128, 224, 32, 16, 0 
5, 6, 160, 224, 32, 16, 0 
4, 6, 0, 0, 0, 0, -1 
2, 6, 192, 192, 64, 48, 2 
3, 6, 192, 192, 64, 32, 3 
4, 6, 192, 192, 32, 32, 4 
5, 6, 192, 192, 32, 8, 0 
5, 6, 192, 200, 32, 16, 0 
5, 6, 192, 208, 32, 8, 0 
4, 6, 224, 192, 32, 32, 0 
3, 6, 192, 224, 64, 16, 2 
4, 6, 192, 224, 64, 16, 3 
5, 6, 192, 224, 32, 16, 0 
5, 6, 224, 224, 32, 16, 0 
4, 6, 0, 0, 0, 0, -1 
1, 6, 256, 128, 128, 112, 1 
2, 6, 256, 128, 64, 64, 1 
3, 6, 256, 128, 32, 32, 3 
4, 6, 256, 128, 16, 32, 3 
5, 6, 256, 128, 8, 32, 0 
5, 6, 264, 128, 8, 32, 2 
6, 6, 264, 128, 8, 16, 0 
6, 6, 264, 144, 8, 16, 0 
4, 6, 272, 128, 16, 32, 3 
5, 6, 272, 128, 8, 32, 2 
6, 6, 272, 128, 8, 16, 0 
6, 6, 272, 144, 8, 16, 0 
5, 6, 280, 128, 8, 32, 4 
6, 6, 280, 128, 8, 8, 0 
6, 6, 280, 136, 8, 16, 0 
6, 6, 280, 144, 8, 8, 0 
3, 6, 288, 128, 32, 32, 1 
4, 6, 288, 128, 16, 16, 0 
4, 6, 304, 128, 16, 16, 3 
5, 6, 304, 128, 8, 16, 0 
5, 6, 312, 128, 8, 16, 2 
6, 6, 312, 128, 8, 8, 0 
6, 6, 312, 136, 8, 8, 3 
7, 6, 312, 136, 4, 8, 0 
7, 6, 316, 136, 4, 8, 0 
4, 6, 288, 144, 16, 16, 2 
5, 6, 288, 144, 16, 8, 0 
5, 6, 288, 152, 16, 8, 0 
4, 6, 304, 144, 16, 16, 3 
5, 6, 304, 144, 8, 16, 0 
5, 6, 312, 144, 8, 16, 2 
6, 6, 312, 144, 8, 8, 3 
7, 6, 312, 144, 4, 8, 0 
7, 6, 316, 144, 4, 8, 0 
6, 6, 312, 152, 8, 8, 0 
3, 6, 256, 160, 32, 32, 3 
4, 6, 256, 160, 16, 32, 0 
4, 6, 272, 160, 16, 32, 3 
5, 6, 272, 160, 8, 32, 0 
5, 6, 280, 160, 8, 32, 0 
3, 6, 288, 160, 32, 32, 5 
4, 6, 288, 160, 8, 32, 0 
4, 6, 296, 160, 16, 32, 0 
4, 6, 304, 160, 8, 32, 0 
2, 6, 320, 128, 64, 64, 1 
3, 6, 320, 128, 32, 32, 5 
4, 6, 320, 128, 8, 32, 0 
4, 6, 328, 128, 16, 32, 0 
4, 6, 336, 128, 8, 32, 4 
5, 6, 336, 128, 8, 8, 0 
5, 6, 336, 136, 8, 16, 0 
5, 6, 336, 144, 8, 8, 0 
3, 6, 352, 128, 32, 32, 2 
4, 6, 352, 128, 32, 16, 5 
5, 6, 352, 128, 8, 16, 3 
6, 6, 352, 128, 4, 16, 0 
6, 6, 356, 128, 4, 16, 0 
5, 6, 360, 128, 16, 16, 4 
6, 6, 360, 128, 16, 4, 0 
6, 6, 360, 132, 16, 8, 0 
6, 6, 360, 136, 16, 4, 0 
5, 6, 368, 128, 8, 16, 0 
4, 6, 352, 144, 32, 16, 3 
5, 6, 352, 144, 16, 16, 5 
6, 6, 352, 144, 4, 16, 0 
6, 6, 356, 144, 8, 16, 0 
6, 6, 360, 144, 4, 16, 0 
5, 6, 368, 144, 16, 16, 0 
3, 6, 320, 160, 32, 32, 2 
4, 6, 320, 160, 32, 16, 5 
5, 6, 320, 160, 8, 16, 3 
6, 6, 320, 160, 4, 16, 0 
6, 6, 324, 160, 4, 16, 0 
5, 6, 328, 160, 16, 16, 0 
5, 6, 336, 160, 8, 16, 0 
4, 6, 320, 176, 32, 16, 2 
5, 6, 320, 176, 32, 8, 0 
5, 6, 320, 184, 32, 8, 0 
3, 6, 352, 160, 32, 32, 0 
2, 6, 256, 192, 64, 48, 2 
3, 6, 256, 192, 64, 32, 3 
4, 6, 256, 192, 32, 32, 2 
5, 6, 256, 192, 32, 16, 3 
6, 6, 256, 192, 16, 16, 0 
6, 6, 272, 192, 16, 16, 3 
7, 6, 272, 192, 8, 16, 0 
7, 6, 280, 192, 8, 16, 3 
8, 6, 280, 192, 4, 16, 0 
8, 6, 284, 192, 4, 16, 0 
5, 6, 256, 208, 32, 16, 3 
6, 6, 256, 208, 16, 16, 0 
6, 6, 272, 208, 16, 16, 0 
4, 6, 288, 192, 32, 32, 3 
5, 6, 288, 192, 16, 32, 2 
6, 6, 288, 192, 16, 16, 0 
6, 6, 288, 208, 16, 16, 3 
7, 6, 288, 208, 8, 16, 0 
7, 6, 296, 208, 8, 16, 0 
5, 6, 304, 192, 16, 32, 0 
3, 6, 256, 224, 64, 16, 2 
4, 6, 256, 224, 64, 16, 3 
5, 6, 256, 224, 32, 16, 3 
6, 6, 256, 224, 16, 16, 0 
6, 6, 272, 224, 16, 16, 0 
5, 6, 288, 224, 32, 16, 0 
4, 6, 0, 0, 0, 0, -1 
2, 6, 320, 192, 64, 48, 2 
3, 6, 320, 192, 64, 32, 3 
4, 6, 320, 192, 32, 32, 2 
5, 6, 320, 192, 32, 16, 3 
6, 6, 320, 192, 16, 16, 0 
6, 6, 336, 192, 16, 16, 0 
5, 6, 320, 208, 32, 16, 0 
4, 6, 352, 192, 32, 32, 0 
3, 6, 320, 224, 64, 16, 2 
4, 6, 320, 224, 64, 16, 3 
5, 6, 320, 224, 32, 16, 3 
6, 6, 320, 224, 16, 16, 0 
6, 6, 336, 224, 16, 16, 0 
5, 6, 352, 224, 32, 16, 0 
